,title,appId,url,icon,developer,developerId,priceText,price,free,summary,scoreText,score,currency
262,Infinite Flight - Flight Simulator,com.fds.infiniteflight,https://play.google.com/store/apps/details?id=com.fds.infiniteflight,https://play-lh.googleusercontent.com/aJX4zeCJWfEINNMSL_mWRmsloEdI_tAQdMP2zJiirH4haSlIzi6JBBDDLOq3IRshmMwF,Infinite Flight LLC,Infinite+Flight+LLC,$0.99,0.99,False,Multiplayer Flight Simulator with ATC,3.8,3.7820745000000002,$
263,Pirates Outlaws,com.piratesoutlaws.fabledgame,https://play.google.com/store/apps/details?id=com.piratesoutlaws.fabledgame,https://play-lh.googleusercontent.com/lQxDE88wQEiSuyDiJ3I0cbh4TDcTgOzKSaiiDtN8gnVfJmGQ-56f6S3OOqeY0s7PxA,Fabled Game,Fabled+Game,$0.99,0.99,False,Pirates Outlaws is an indie roguelike card game,4.5,4.5222793,$
264,Iron Marines: RTS Offline Real Time Strategy Game,com.ironhidegames.android.ironmarines,https://play.google.com/store/apps/details?id=com.ironhidegames.android.ironmarines,https://play-lh.googleusercontent.com/FvbhXaVtLagKXTsy7LUjieyk-s9lLHkoshvvR5IDITjpDTjEK2-l-qzuB9vKxCo1GusQ,Ironhide Games,9170275381782328383,$2.99,2.99,False,Real time strategy battles: command and conquer space in this rts offline game,4.7,4.695516,$
265,The Room Three,com.FireproofStudios.TheRoom3,https://play.google.com/store/apps/details?id=com.FireproofStudios.TheRoom3,https://play-lh.googleusercontent.com/9HuiaMAGu6EQvBP_pmmeUmZjyRFZPMt6iq7JB2F7dPxZrCHqYkVCBxdqAJ_U7M041wo,Fireproof Games,Fireproof+Games,$3.99,3.99,False,A journey of discovery awaits,4.9,4.9065256,$
266,Assassin's Creed Identity,com.ubisoft.assassinscreed.identity,https://play.google.com/store/apps/details?id=com.ubisoft.assassinscreed.identity,https://play-lh.googleusercontent.com/Kedo-c81Tcz9l_tit-d9Bprl-rMiIaQiCf4eoZO_hHXN7Z55T7aNeaZezrW1bg1uMfg,Ubisoft Entertainment,4647998716943242763,$0.99,0.99,False,Play now the first ACTION RPG game of the acclaimed ASSASSIN’S CREED Franchise.,3.7,3.7333046999999997,$
267,My OldBoy! - GBC Emulator,com.fastemulator.gbc,https://play.google.com/store/apps/details?id=com.fastemulator.gbc,https://play-lh.googleusercontent.com/WAb2O-e1URsGhW7E_BosgxOLybnXJf-k84243MfzTul5VWyRF-diuzC-nhjrQAEkMs0,Fast Emulator,Fast+Emulator,$3.99,3.99,False,"A fast, full-featured GB/GBC emulator with link cable emulation.",4.7,4.682997,$
268,Kingdom Rush Vengeance  - Tower Defense Game,com.ironhidegames.android.kingdomrush4,https://play.google.com/store/apps/details?id=com.ironhidegames.android.kingdomrush4,https://play-lh.googleusercontent.com/RQy_S6uMM8TTjGghsXwxeizD6cICwFFRokg_7nckOMwsp1s_HQNkBCgFe9hjlV2mGQoA,Ironhide Games,9170275381782328383,$4.99,4.99,False,The most popular tower defense franchise! Epic top-rated Tower Defense Strategy,4.7,4.6694875,$
269,The Room: Old Sins,com.FireproofStudios.TheRoom4,https://play.google.com/store/apps/details?id=com.FireproofStudios.TheRoom4,https://play-lh.googleusercontent.com/jBsp7riY9giUS-HGIVbGhatkmAGdL259H3r2QX3RmYQZ5NviR2UDnvdrh2XJa-qm7ZA,Fireproof Games,Fireproof+Games,$4.99,4.99,False,The 4th entry in the multi-award winning ‘The Room’ puzzle game series,4.9,4.918171,$
270,Lowriders Comeback 2: Cruising,com.MontanaGames.Lowriders.Comeback2,https://play.google.com/store/apps/details?id=com.MontanaGames.Lowriders.Comeback2,https://play-lh.googleusercontent.com/KmET75WMm4688VGGgS761zebQWBqGkfrZ1r9T4XjdTTu4zw1Xmza6GrXKmIqgAhM0rw,MontanaGames,8479277614783637562,$1.99,1.99,False,"Lowriders comeback 2 -  Musical Game with dancing, hopping and freeride cruising",3.8,3.7719297,$
271,Castlevania: Symphony of the Night,jp.konami.epjCastlevania2,https://play.google.com/store/apps/details?id=jp.konami.epjCastlevania2,https://play-lh.googleusercontent.com/7AR0U47NlrF1kq_AzUFkbysIOLsC1280eNWoPkPvQFBDYdzaijYHsc8pNnM0rxnVCiU,KONAMI,KONAMI,$2.99,2.99,False,Castlevania fan favorite SYMPHONY OF THE NIGHT makes its triumphant return!,4.6,4.5774813,$
272,Youtubers Life: Gaming Channel - Go Viral!,com.uplayonline.youtubers,https://play.google.com/store/apps/details?id=com.uplayonline.youtubers,https://play-lh.googleusercontent.com/z4loHlAS_HufnGbJM6-oqpi-cD5B-dOM_1p5yzc7bCsBki2epJIYTDR7PbKzeLRRWc0,U-Play Online,4879986113139967562,$2.99,2.99,False,Manage Videos on YouTube in this Influencer Simulator and Get Famous!,4.1,4.066719,$
273,The House of Da Vinci,com.bluebraingames.thehouseofdavinci,https://play.google.com/store/apps/details?id=com.bluebraingames.thehouseofdavinci,https://play-lh.googleusercontent.com/nGmwV-5qJxd0eeXlIPAX2mqlzD_OI61-VQ3mjNWVd6sbKhuoYxGcBkRQ88MGsM05tFY,Blue Brain Games s.r.o.,8895068120284368537,$4.99,4.99,False,"Solve mechanical puzzles, discover hidden objects &amp; escape from rooms. Play now!",4.7,4.6756845,$
274,Need for Speed Most Wanted,com.ea.games.nfs13_na,https://play.google.com/store/apps/details?id=com.ea.games.nfs13_na,https://play-lh.googleusercontent.com/E0yjOHksPFKkjALyEth4SzpWE_ynsCj5o9w9kIP5zm7QBzbVjF4pUOifiU_q2ecWZplU,ELECTRONIC ARTS,6605125519975771237,$4.99,4.99,False,"Buckle up, hit the gas, and hold on tight; you’re in for the ride of your life!",3.9,3.8662338,$
275,Monument Valley,com.ustwo.monumentvalley,https://play.google.com/store/apps/details?id=com.ustwo.monumentvalley,https://play-lh.googleusercontent.com/kkm-E17Pwoy08iOkQc5nFScTH_9ly7cArfgO02OLiTjWy3wpehqltrXWKOsuAfVnUjM,ustwo games,8496315002364483410,$3.99,3.99,False,An illusory adventure of impossible architecture and forgiveness,4.8,4.8150706,$
276,Forager,com.humblebundle.forager,https://play.google.com/store/apps/details?id=com.humblebundle.forager,https://play-lh.googleusercontent.com/hjrLLqx9dek1-981r_dIuT-86AenCy3VJ-SjZZAfV1fZTcMh8jbu_zMRE56kJhzV-hKi,Humble Games,5549044713487227941,$7.99,7.99,False,"Forager is inspired by your favorite exploration, farming and crafting games.",4.2,4.1768293,$
277,Don't Starve: Pocket Edition,com.kleientertainment.doNotStarvePocket,https://play.google.com/store/apps/details?id=com.kleientertainment.doNotStarvePocket,https://play-lh.googleusercontent.com/oQW8dZKIIqSYxpPb4kWYbtnBS_aVCxHjT5Ied00IOeAysQPee-EmrT0hoEgxSdSxDA,Klei Entertainment Inc.,Klei+Entertainment+Inc.,$4.99,4.99,False,Play the hit game enjoyed by over  million players!,4.3,4.2964835,$
278,vDS - NDS Emulator,com.icorewwwi.vDS,https://play.google.com/store/apps/details?id=com.icorewwwi.vDS,https://play-lh.googleusercontent.com/QWhDDHkXirF6xEabpWyEf_imh_SdeL5GO2LJsIDATiSBxdZm-O6zCU5x-Ojz-pQyBwXY,icorewwwi,icorewwwi,$0.99,0.99,False,Play NDS games in your android device.,4.3,4.3106794,$
279,Goat Simulator,com.coffeestainstudios.goatsimulator,https://play.google.com/store/apps/details?id=com.coffeestainstudios.goatsimulator,https://play-lh.googleusercontent.com/8QnH9AhsRfhPott7REiFUXXJLRIxi8KMAP0mFAZpYgd44OTOCtScwXeb5oPe1E4eP4oF,Coffee Stain Publishing,6719114643248126714,$4.99,4.99,False,The Original Goat Simulator!,4.3,4.2805915,$
280,Alien: Blackout,com.D3Go.mendel,https://play.google.com/store/apps/details?id=com.D3Go.mendel,https://play-lh.googleusercontent.com/tZsW2cETxSjdJk7RGW6hskzEHBjMGUhvbi7qG-Ae8nJMkGegbpMmE_GoCMLW8ROpgY4,D3 Go!,D3+Go!,$0.99,0.99,False,The terror of Alien is brought to life on your mobile device in Alien: Blackout,4.2,4.181329,$
281,Kingdom Rush Origins - Tower Defense Game,com.ironhidegames.android.kingdomrushorigins,https://play.google.com/store/apps/details?id=com.ironhidegames.android.kingdomrushorigins,https://play-lh.googleusercontent.com/2hNzc7d58P7N47mBn_eQ1MhgmCx-M6da60mtANe_XV21V8uq83ib02Fp21lHou-T_Wk,Ironhide Games,9170275381782328383,$2.99,2.99,False,The most addicting td game returns in an all-new prequel adventure.,4.8,4.772048,$
282,LEGO ® Marvel Super Heroes,com.wb.lego.marvel,https://play.google.com/store/apps/details?id=com.wb.lego.marvel,https://play-lh.googleusercontent.com/gNwPNBPXN5nCmCutkE6hhSO38jCVnEgdyZbqsKgXADL-BIIRswXLE6Sz_iVU0l3UGjv-,Warner Bros. International Enterprises,Warner+Bros.+International+Enterprises,$4.99,4.99,False,Play through 45 action-packed missions with over 90 iconic Marvel characters!,4.0,4.0281205,$
283,PPSSPP Gold - PSP emulator,org.ppsspp.ppssppgold,https://play.google.com/store/apps/details?id=org.ppsspp.ppssppgold,https://play-lh.googleusercontent.com/_Luguh5ze9t0TNkPSxmMHJuOSIGNq9a9jAteV7WjiqOMmMJxyziRmeFfHRjW-X2PQsfD,Henrik Rydgård,Henrik+Rydg%C3%A5rd,$4.99,4.99,False,"Play PSP games on your Android device, at high definition with extra features!",4.7,4.6637077,$
284,Trivia Crack (No Ads),com.etermax.preguntados.pro,https://play.google.com/store/apps/details?id=com.etermax.preguntados.pro,https://play-lh.googleusercontent.com/Loxrv46gTun0fqVbPw3ng7HzjcaCxcQGXBWOnELjWqIFVdpj8ypZwhKAFgBdSUQQ-w,etermax,4857484411335878422,$1.99,1.99,False,Test your knowledge and challenge your friends now!,4.6,4.580688,$
285,Package Inc.,com.infinitygames.packageinc,https://play.google.com/store/apps/details?id=com.infinitygames.packageinc,https://play-lh.googleusercontent.com/xocKm631d6IdV_rHdBVCkPFEbnpuAAOGoGPYw2JdPs-E6ahEA2Is-tXhlZ28nuQamw,InfinityGames.io,5831537787252991481,$0.99,0.99,False,Design a delivery connection for a growing city. Start a shipping empire today,4.3,4.27451,$
286,Evertale,com.zigzagame.evertale,https://play.google.com/store/apps/details?id=com.zigzagame.evertale,https://play-lh.googleusercontent.com/xMbY7GhiNlegQVaUfy5MENCnklCyuzP-J-CraRrbv2kVsrcm-1SI8Osbsij9CD0qoSc,ZigZaGame Inc.,ZigZaGame+Inc.,$0.99,0.99,False,"Catch, train, and evolve 200+ monsters in this captivating fantasy RPG!",4.4,4.351548,$
287,TL Pro,com.pixelcurves.terlauncher,https://play.google.com/store/apps/details?id=com.pixelcurves.terlauncher,https://play-lh.googleusercontent.com/zY-dJoTVHub_Oz24Yb5x2cHq1eah1aInr_giz5x1hyNyjWMmsTZ9_jNbunO_G4YIOs8,PixelCurves,PixelCurves,$0.99,0.99,False,"TL Pro - resource loader with textures, maps and cheats",4.6,4.6129904,$
288,DOOM,com.bethsoft.DOOM,https://play.google.com/store/apps/details?id=com.bethsoft.DOOM,https://play-lh.googleusercontent.com/YgGvZhPQJB5A7ORRKmZtm7X-uzgyb9K0AUPzibzR77ajDN4hKy7L8EyYn6l0KYiryA,Bethesda Softworks LLC,Bethesda+Softworks+LLC,$4.99,4.99,False,DOOM,4.6,4.5816994,$
289,DamonPS2 Pro - PS2 Emulator - PSP PPSSPP PS2 Emu,com.damonplay.damonps2.pro.ppsspp,https://play.google.com/store/apps/details?id=com.damonplay.damonps2.pro.ppsspp,https://play-lh.googleusercontent.com/RZUnZkjn1oglJd-7TAX8JMy_sP-kTxa5A5JLw0N5S98Q0W5q5Ht-XlMX6faOVlJyw40,🔥🔥🔥 DamonPS2 Emulator Studio,8181912393916728714,$9.99,9.99,False,Fastest PS2 emulator. Funnier than PSP emulator. Beyond PPSSPP emulator. PS2 emu,3.6,3.5714285,$
290,Tender: Creature Comforts,com.sun.tender,https://play.google.com/store/apps/details?id=com.sun.tender,https://play-lh.googleusercontent.com/TR_h3RKOCHCflZxBvqIB4vbQED2vMhJb5eo9kFpAAOaoa5IwWEZt7pUK89LKipOw_g,Kenny Sun,Kenny+Sun,$3.99,3.99,False,Intergalactic Dating Sim,4.7,4.6875,$
291,LEGO® Jurassic World™,com.wb.goog.legojurassicworld,https://play.google.com/store/apps/details?id=com.wb.goog.legojurassicworld,https://play-lh.googleusercontent.com/4-sfrry21gCySENZbZmGojrS66zqjMn0mztjQ6Mg5bMS3TV3oQ81B5szcIljQx1DHA,Warner Bros. International Enterprises,Warner+Bros.+International+Enterprises,$4.99,4.99,False,Four Jurassic adventures!,4.1,4.111441,$
292,Farming Simulator 18,com.giantssoftware.fs18.google,https://play.google.com/store/apps/details?id=com.giantssoftware.fs18.google,https://play-lh.googleusercontent.com/fBrh0fhnDn4_ClaeY9JW3d18hhYq8KtZiKPCWhpdD1_LNcZ85siuWIoiW8hEaS8b7A,GIANTS Software,GIANTS+Software,$4.49,4.49,False,Become a modern farmer in Farming Simulator 18!,4.4,4.436135,$
293,Papa's Sushiria To Go!,air.com.flipline.papassushiriatogo,https://play.google.com/store/apps/details?id=air.com.flipline.papassushiriatogo,https://play-lh.googleusercontent.com/ylg99xaPmVnPHk9L5JXnimBaKVoWxyU9ign2E84mSw5VBiC6i8mtff-0QguB-eGPGNY,Flipline Studios,5394256898986964167,$1.99,1.99,False,Slice and serve delicious sushi in Papa's Sushiria To Go!,4.7,4.65,$
294,Neo Monsters,com.pockettrend.neomonsters,https://play.google.com/store/apps/details?id=com.pockettrend.neomonsters,https://play-lh.googleusercontent.com/f7H0CgIqW0YtVgCibsXI20O9AXIlkFg5Zwo9oOi2ivZxqVlpnWOnHn776rE8SEPVpPE,ZigZaGame Inc.,ZigZaGame+Inc.,$0.99,0.99,False,Become a Legend! Capture over 2000 Animated Monsters and Duel in Real-Time PvP!,4.2,4.210003,$
295,2112TD: Tower Defense Survival,com.refineryproductions_2112td,https://play.google.com/store/apps/details?id=com.refineryproductions_2112td,https://play-lh.googleusercontent.com/_FYSMQovL5qZkdrZkd9fK4q2i164XzLnQLUjCkR-xaXt4Xx5Lwxm_a2W6jtV42iVF_o,Refinery Productions,5434304384901984469,$1.99,1.99,False,"Build, upgrade and defend in this action packed tower defense",4.5,4.4545455,$
296,FINAL FANTASY TACTICS : WotL,com.square_enix.android_googleplay.FFT_en2,https://play.google.com/store/apps/details?id=com.square_enix.android_googleplay.FFT_en2,https://play-lh.googleusercontent.com/vSRvUoQmD_QvVxEaVeFLm-vykvaVLU7rPVSqH2r1zWO9kiASleMnw44wqxK5FozEIJk,"SQUARE ENIX Co.,Ltd.",8026010256970589886,$11.99,11.99,False,Final Fantasy Tactics: The War of the Lions has arrived for GooglePlay!,4.3,4.337292,$
297,Max Payne Mobile,com.rockstar.maxpayne,https://play.google.com/store/apps/details?id=com.rockstar.maxpayne,https://play-lh.googleusercontent.com/CM5rJdP9S3gQk_5Td3Er_HfQIAUdnO0lwxJDZgYzKfqZrAWa0xvZcXwOMdsB8cmxJYM,Rockstar Games,7086639890153802127,$2.99,2.99,False,"Max Payne, the award-winning title is now available for Android mobile devices.",4.5,4.522298,$
298,ROME: Total War,com.feralinteractive.rometw,https://play.google.com/store/apps/details?id=com.feralinteractive.rometw,https://play-lh.googleusercontent.com/-c886BMvDUT9QSKuYU8h3rqGCTGNc2GF2kf3I1659BEUNL4kDbrNZNWHMct7l62TeFg,Feral Interactive,Feral+Interactive,$9.99,9.99,False,Epic tactics and massive battles in the campaign for history’s greatest empire.,4.5,4.502101,$
299,Donut County,com.annapurnainteractive.DonutCounty,https://play.google.com/store/apps/details?id=com.annapurnainteractive.DonutCounty,https://play-lh.googleusercontent.com/-UKvTykEb86yumLb1i3lLD-6qdD9PedwWFLJBftnC31uNNgQ-kKzhN8m84JbQKaRo0Q,Annapurna Interactive,Annapurna+Interactive,$1.99,1.99,False,Be a hole,4.3,4.32,$
300,Reigns,com.devolver.reigns,https://play.google.com/store/apps/details?id=com.devolver.reigns,https://play-lh.googleusercontent.com/V_GWB0meXuP9pojlPIfbbXkB6dM_h-xOW9kt8buazk-D8U0D9teIWVzrotJI8J0aArQ,DevolverDigital,6592603558263828430,$2.99,2.99,False,"Swipe left, swipe right, be the King.",4.6,4.5754128,$
301,Fruit Ninja Classic,com.halfbrick.fruitninja,https://play.google.com/store/apps/details?id=com.halfbrick.fruitninja,https://play-lh.googleusercontent.com/qLeN3Rsr1Fj-7WSEyZigZjOotPw29dNBaUJdDo0EpKZzGvlznrJOcFnO0K1SilWqralG,Halfbrick Studios,6762212273028554913,$0.99,0.99,False,"Be the ultimate bringer of sweet, tasty destruction with every slash!",4.2,4.234792,$
302,GTA: Chinatown Wars,com.rockstargames.gtactw,https://play.google.com/store/apps/details?id=com.rockstargames.gtactw,https://play-lh.googleusercontent.com/cNE2roM5cV3F2VFABVGVIzjmfanWzMiTiOzIQCtKR9X1EFIHowqhav5wM2_ZmnZAoLY,Rockstar Games,7086639890153802127,$4.99,4.99,False,Grand Theft Auto: Chinatown Wars,4.3,4.304273,$
303,Papa's Burgeria To Go!,air.com.flipline.papasburgeriatogo,https://play.google.com/store/apps/details?id=air.com.flipline.papasburgeriatogo,https://play-lh.googleusercontent.com/SFq15zBBELpVrsUNtAKFhK6k7xTrbpXx9mrkmOrEUKvhQxAIUJm2jC7G4C_ymnTy9XTF,Flipline Studios,5394256898986964167,$0.99,0.99,False,Papa's Burgeria is now available to play on the go!,4.2,4.241514,$
304,NBA JAM  by EA SPORTS™,com.eamobile.nbajam_na_wf,https://play.google.com/store/apps/details?id=com.eamobile.nbajam_na_wf,https://play-lh.googleusercontent.com/mSlRaVYKKqx4CGEus6NO10VBUzVOPQweRPyVXTvUIBVmMBD4kBae02dMq_NIINOuqgNJ,ELECTRONIC ARTS,6605125519975771237,$4.99,4.99,False,BOOMSHAKALAKA! Slam dunk with all 30 NBA teams!  KABOOM!,4.3,4.264655,$
305,Chess,uk.co.aifactory.chess,https://play.google.com/store/apps/details?id=uk.co.aifactory.chess,https://play-lh.googleusercontent.com/PaZ7DOCiKpnAa4vhsod5TFdKrl0Y6WOtjs5INaFvr_rTz_yHUOryXmuepdn0cp0q_D0,AI Factory Limited,7906675825742087969,$2.49,2.49,False,Learning chess or want to get better? Try Google Play's top-ranked Chess!,4.8,4.759539,$
306,Toca Boo,com.tocaboca.tocaboo,https://play.google.com/store/apps/details?id=com.tocaboca.tocaboo,https://play-lh.googleusercontent.com/1C7kB_QMeTCRTe9PhNE8gQ2RG3whVLgJOZCtasHv2GPYkKVmYaZ3bWpu-Gxbat7e2DNY,Toca Boca,8567646723268777320,$3.99,3.99,False,"BOO! 
Did I scare you!? My name is Bonnie and my family loves to spook!",4.2,4.1940928,$
307,LIMBO,com.playdead.limbo.full,https://play.google.com/store/apps/details?id=com.playdead.limbo.full,https://play-lh.googleusercontent.com/FJ8e7NYhyjzrjuROUSpigJ1TQNnZKUDh6AZc1SFjiD665bZsxr_7zus0DzlHIrC6Lgk,Playdead,9183662361966484245,$4.99,4.99,False,"Uncertain of his sister's fate, a boy enters LIMBO.",4.7,4.66417,$
308,GTA: Liberty City Stories,com.rockstargames.gtalcs,https://play.google.com/store/apps/details?id=com.rockstargames.gtalcs,https://play-lh.googleusercontent.com/bpFRmU1FwAl_vlx24FvKv-oFTRctkFIFCfz3fWGU2iMfgY155Tw8MGyhO_T7Y2w12JU,Rockstar Games,7086639890153802127,$6.99,6.99,False,Grand Theft Auto: Liberty City Stories,4.0,4.0369077,$
309,Papa's Cheeseria To Go!,air.com.flipline.papascheeseriatogo,https://play.google.com/store/apps/details?id=air.com.flipline.papascheeseriatogo,https://play-lh.googleusercontent.com/Qhx2pMt3-HHLDJuL8gEMd0Zfqv-I535_d3mhgq0UjAr88IKi86KrEXpjDOgzJ-9fvAOS,Flipline Studios,5394256898986964167,$1.99,1.99,False,Build gourmet grilled cheese sandwiches in Papa's Cheeseria To Go!,4.8,4.8,$
310,Black Border: Border Patrol Simulator Game,com.bitzooma.blackborder,https://play.google.com/store/apps/details?id=com.bitzooma.blackborder,https://play-lh.googleusercontent.com/FESUXD_0xfC_4VTjWVO4wod21MugZPSr3V8O9Ve6vi4vKisfPsPUzyGnNQQ_d6lFBQ,Bitzooma Game Studio,7020953756096700606,$2.99,2.99,False,"👮 Work as a border officer and check all the passengers' papers, please!",4.4,4.4411764,$
311,Dungeon Defense,com.GameCoaster.ProtectDungeon,https://play.google.com/store/apps/details?id=com.GameCoaster.ProtectDungeon,https://play-lh.googleusercontent.com/vxrlEzI0IIcourWBi3g7rZRMHHErDmaNcGfsL65DzIOJx3trssUtN3Y_nMnmxeoVEz0,GameCoaster,6054355236747479153,$0.99,0.99,False,"Shooting Defense Game!
Defend the dungeon from the heroes!",4.7,4.748119,$
312,Monument Valley 2,com.ustwo.monumentvalley2,https://play.google.com/store/apps/details?id=com.ustwo.monumentvalley2,https://play-lh.googleusercontent.com/AFsj5tyBySOq0ps2u3UJfqUFSnWMEQF6eW_ncMkFrUj7TkjLhz9qoyO_ufu4pOV6SfQ,ustwo games,8496315002364483410,$4.99,4.99,False,Immerse yourself in this impossibly beautiful mobile adventure,4.8,4.8115773,$
313,Bully: Anniversary Edition,com.rockstargames.bully,https://play.google.com/store/apps/details?id=com.rockstargames.bully,https://play-lh.googleusercontent.com/I3zJDMIIQ6k_iRCC8LsZJhAKbKC8I7f4Mp1lYdZ8Hxk3hvBS1GLsBsmiG80gk5T0c9Ww,Rockstar Games,7086639890153802127,$6.99,6.99,False,Rockstar Games invades the schoolyard in Bully: Anniversary Edition.,4.0,3.9853897,$
314,Papa's Donuteria To Go!,air.com.flipline.papasdonuteriatogo,https://play.google.com/store/apps/details?id=air.com.flipline.papasdonuteriatogo,https://play-lh.googleusercontent.com/bFr653fQACbs5c2Ftc-3ZyUIGkf0yaN8sWkV4lyCjgc1XVEO0aWYUxfdYqWt9AFuDAdd,Flipline Studios,5394256898986964167,$1.99,1.99,False,Fry and serve delicious donuts in Papa's Donuteria To Go!,4.8,4.7747746,$
315,Papa's Pizzeria To Go!,air.com.flipline.papaspizzeriatogo,https://play.google.com/store/apps/details?id=air.com.flipline.papaspizzeriatogo,https://play-lh.googleusercontent.com/mEp5D-8pPQsugTpQxtzTTQHVScVviCst65uRNrT1BdrajfkeIDHHAPlgTu8KSePI5lc,Flipline Studios,5394256898986964167,$0.99,0.99,False,"Top, bake, and serve pizzas in Papa's Pizzeria To Go!",4.4,4.387755,$
316,Rusty Lake Hotel,air.com.RustyLake.RustyLakeHotel,https://play.google.com/store/apps/details?id=air.com.RustyLake.RustyLakeHotel,https://play-lh.googleusercontent.com/x0fv_OrqVqcNh_IfqJ39Ixqb9PprdGpwE9FUHgJLOuW_D8fXs4Gpm-nqDW2_P9Ch7A,Rusty Lake,5341269538359321555,$1.99,1.99,False,Solve all the puzzles in the eerie point-and-click adventure Rusty Lake Hotel!,4.9,4.866667,$
317,Papa's Bakeria To Go!,air.com.flipline.papasbakeriatogo,https://play.google.com/store/apps/details?id=air.com.flipline.papasbakeriatogo,https://play-lh.googleusercontent.com/oOJSaZIe_D7tJdNVpXzpUwKH40sPma3OTWUUCarH5hzJTfL7Sv3DAr7-MuQsAJaRXA,Flipline Studios,5394256898986964167,$1.99,1.99,False,Bake and decorate delicious pies in Papa's Bakeria To Go!,4.7,4.74,$
318,THE GAME OF LIFE Vacations,com.marmalade.golv,https://play.google.com/store/apps/details?id=com.marmalade.golv,https://play-lh.googleusercontent.com/u64qOtvFq8ZuTyHDtCpNpVqnHpMkbznSWW17xPuoKPFlbUzIsPrP6pmX46eEWJ-mm2PY,Marmalade Game Studio,8684502731112464883,$1.99,1.99,False,A Relaxing Family Board Game,4.2,4.242938,$
319,Toca Mystery House,com.tocaboca.tocamysteryhouse,https://play.google.com/store/apps/details?id=com.tocaboca.tocamysteryhouse,https://play-lh.googleusercontent.com/mRmHRLzfNNl_IXzHnI-q3xNOrq0rcNJJ9awpaKQibBwQ7RMub6zI8_D89_y99R1QI5cR,Toca Boca,8567646723268777320,$3.99,3.99,False,Play with the strange,4.2,4.24,$
320,Getting Over It with Bennett Foddy,com.noodlecake.gettingoverit,https://play.google.com/store/apps/details?id=com.noodlecake.gettingoverit,https://play-lh.googleusercontent.com/xEDOZ9oZZrHswGxUR3w55e4XL9nF2r9HQpmpBO2iGsX3EbCstxawIpZB-EykrCPl6c0,Noodlecake Studios Inc,9078867188205035581,$0.99,0.99,False,I made a game for a certain kind of person. To hurt them.,3.8,3.8222477,$
321,Pocket God™,com.ngmoco.pocketgod,https://play.google.com/store/apps/details?id=com.ngmoco.pocketgod,https://play-lh.googleusercontent.com/cJ7hBHfXNxXIcQiHa23GfmR-WH-LBCeLmLTuBc28T52inpXHGK5CB4ftLkqEyqcDAjuR,"Bolt Creative, Inc","Bolt+Creative,+Inc",$0.99,0.99,False,You’re the island god!,3.4,3.4498081,$
322,Where's My Water?,com.disney.WMW,https://play.google.com/store/apps/details?id=com.disney.WMW,https://play-lh.googleusercontent.com/dBuSTyWiVpBorN1wVqeGt6ux7Mva1XW-aczgcoFI-pi4HcbJu8nFDrBRwl5b4_AdMnKo,Disney,Disney,$1.99,1.99,False,Get the GAME OF THE YEAR award-winning puzzler!,4.7,4.654516,$
323,Teach Your Monster to Read: Phonics & Reading Game,com.teachyourmonstertoread.tmapp,https://play.google.com/store/apps/details?id=com.teachyourmonstertoread.tmapp,https://play-lh.googleusercontent.com/y98GqvvJ6hlXT-BkMaP6xHMd2vhnec9fUVzpaZg-QKigoXNpkEZvNdNrUlIrOW4DMEJ1,Teach Monster Games Limited,4791943280953700862,$4.99,4.99,False,Award-winning educational game that’s helped millions of kids learn to read.,4.3,4.318937,$
324,FINAL FANTASY VIII Remastered,com.square_enix.android_googleplay.FFVIII,https://play.google.com/store/apps/details?id=com.square_enix.android_googleplay.FFVIII,https://play-lh.googleusercontent.com/sM2g0aYNv-tqaLoFcW6zsuVqv1rRiEMcvjMcktB47H_XVn0sD6P0jlYcO_07A_Yjdw,"SQUARE ENIX Co.,Ltd.",8026010256970589886,$20.99,20.99,False,"FINAL FANTASY VIII (1999) is now on Android, with new customizable features!",4.1,4.06,$
325,LEGO® Ninjago: Shadow of Ronin,com.wb.goog.lnjgo,https://play.google.com/store/apps/details?id=com.wb.goog.lnjgo,https://play-lh.googleusercontent.com/-rKueOfwjTTHF3nwBB7PZmHdFlmJJo0Scvtl3NhIgPzSVufPnAiENPCkdzSRYsCEQOk,Warner Bros. International Enterprises,Warner+Bros.+International+Enterprises,$4.99,4.99,False,Get our Google Play Black Friday Deal – 80% off,4.3,4.2520447,$
326,Farming USA 2,com.bowengames.farmingusa2,https://play.google.com/store/apps/details?id=com.bowengames.farmingusa2,https://play-lh.googleusercontent.com/d1aZ-6VHoRQbWfd1b6N1kydoQD2qotkDNJFkVf8auxuZdhySKD7YNY2RoADtL2gwiPE,Bowen Games LLC,6833224340303003178,$3.99,3.99,False,Raise crops and animals in this farming simulator!,4.3,4.322034,$
327,FINAL FANTASY VII,com.square_enix.android_googleplay.FFVII,https://play.google.com/store/apps/details?id=com.square_enix.android_googleplay.FFVII,https://play-lh.googleusercontent.com/nkQBhcGFuPEc3RHcnhxCQjRpxUqssohJ_TpROmiN1WoS-HU_vjN46XuF0VFz658Mjz_Q,"SQUARE ENIX Co.,Ltd.",8026010256970589886,$15.99,15.99,False,"Over 11 million copies sold worldwide!
FINAL FANTASY VII now on Android!",4.2,4.2009525,$
